year,sex,name,frequency,proportion
2023,F,Nawi,5,2.7808544842808028e-06
2023,F,Niaylah,5,2.7808544842808028e-06
2023,F,Ondine,5,2.7808544842808028e-06
2023,F,Parishay,5,2.7808544842808028e-06
2023,F,Peridot,5,2.7808544842808028e-06
2023,F,Raigen,5,2.7808544842808028e-06
2023,F,Riverlynne,5,2.7808544842808028e-06
2023,F,Roulette,5,2.7808544842808028e-06
2023,F,Safire,5,2.7808544842808028e-06
2023,F,Sakshi,5,2.7808544842808028e-06
2023,F,Samika,5,2.7808544842808028e-06
2023,F,Sylar,5,2.7808544842808028e-06
2023,F,Yeyetzi,5,2.7808544842808028e-06
2023,F,Yuka,5,2.7808544842808028e-06
2023,F,Zahniyah,5,2.7808544842808028e-06
2023,F,Zamariya,5,2.7808544842808028e-06
2023,F,Zeyah,5,2.7808544842808028e-06
2023,F,Zura,5,2.7808544842808028e-06
2023,F,Alifa,5,2.7808544842808028e-06
2023,F,Anisia,5,2.7808544842808028e-06
2023,F,Annael,5,2.7808544842808028e-06
2023,F,Braylah,5,2.7808544842808028e-06
2023,F,Corlee,5,2.7808544842808028e-06
2023,F,Dearie,5,2.7808544842808028e-06
2023,F,Elitza,5,2.7808544842808028e-06
2023,F,Elliann,5,2.7808544842808028e-06
2023,F,Emrielle,5,2.7808544842808028e-06
2023,F,Faria,5,2.7808544842808028e-06
2023,F,Genie,5,2.7808544842808028e-06
2023,F,Gita,5,2.7808544842808028e-06
2023,F,Harloe,5,2.7808544842808028e-06
2023,F,Jadis,5,2.7808544842808028e-06
2023,F,Joycie,5,2.7808544842808028e-06
2023,F,Kashay,5,2.7808544842808028e-06
2023,F,Katlynn,5,2.7808544842808028e-06
2023,F,Keianna,5,2.7808544842808028e-06
2023,F,Kiliyah,5,2.7808544842808028e-06
2023,F,Laineyjo,5,2.7808544842808028e-06
2023,F,Madellyn,5,2.7808544842808028e-06
2023,F,Mariaantonia,5,2.7808544842808028e-06
2023,F,Meika,5,2.7808544842808028e-06
2023,F,Mikey,5,2.7808544842808028e-06
2023,F,Minnow,5,2.7808544842808028e-06
2023,F,Mu,5,2.7808544842808028e-06
2023,F,Nalanni,5,2.7808544842808028e-06
2023,F,Nox,5,2.7808544842808028e-06
2023,F,Orelia,5,2.7808544842808028e-06
2023,F,Parisha,5,2.7808544842808028e-06
2023,F,Penelopy,5,2.7808544842808028e-06
2023,F,Raissa,5,2.7808544842808028e-06
2023,F,Rogelia,5,2.7808544842808028e-06
2023,F,Salene,5,2.7808544842808028e-06
2023,F,Shamara,5,2.7808544842808028e-06
2023,F,Soffia,5,2.7808544842808028e-06
2023,F,Solvei,5,2.7808544842808028e-06
2023,F,Sylvanna,5,2.7808544842808028e-06
2023,F,Waniyah,5,2.7808544842808028e-06
2023,F,Yarelli,5,2.7808544842808028e-06
2023,F,Zarae,5,2.7808544842808028e-06
2023,F,Zoiee,5,2.7808544842808028e-06
2023,F,Allannah,5,2.7808544842808028e-06
2023,F,Annsleigh,5,2.7808544842808028e-06
2023,F,Arzoe,5,2.7808544842808028e-06
2023,F,Asena,5,2.7808544842808028e-06
2023,F,Aubreyann,5,2.7808544842808028e-06
2023,F,Ayanfeoluwa,5,2.7808544842808028e-06
