year,sex,name,frequency,proportion
2023,F,Kamsiyochukwu,3,0.0001342822613132805
2023,F,Keeley,3,0.0001342822613132805
2023,F,Montana,3,0.0001342822613132805
2023,F,Nala,3,0.0001342822613132805
2023,F,Neva,3,0.0001342822613132805
2023,F,Peaches,3,0.0001342822613132805
2023,F,Arina,3,0.0001342822613132805
2023,F,Lexy,3,0.0001342822613132805
2023,F,Marceline,3,0.0001342822613132805
2023,F,Mayra,3,0.0001342822613132805
2023,F,Annabella,3,0.0001342822613132805
2023,F,Diane,3,0.0001342822613132805
2023,F,Lily-ann,3,0.0001342822613132805
2023,F,Yusra,3,0.0001342822613132805
2023,F,Amelia-grace,3,0.0001342822613132805
2023,F,Arra,3,0.0001342822613132805
2023,F,Eman,3,0.0001342822613132805
2023,F,Oriana,3,0.0001342822613132805
2023,F,Phoenix,3,0.0001342822613132805
2023,F,Reese,3,0.0001342822613132805
2023,F,Fajar,3,0.0001342822613132805
2023,F,Raiya,3,0.0001342822613132805
2023,F,Amalia,3,0.0001342822613132805
2023,F,Anamta,3,0.0001342822613132805
2023,F,Baillie,3,0.0001342822613132805
2023,F,Bridget,3,0.0001342822613132805
2023,F,Elowen,3,0.0001342822613132805
2023,F,Ffion,3,0.0001342822613132805
2023,F,Luna-rose,3,0.0001342822613132805
2023,F,Marsaili,3,0.0001342822613132805
2023,F,Roxanne,3,0.0001342822613132805
2023,F,Aleksandra,3,0.0001342822613132805
2023,F,Reina,3,0.0001342822613132805
2023,F,Shahd,3,0.0001342822613132805
2023,F,Sofija,3,0.0001342822613132805
2023,F,Zofia,3,0.0001342822613132805
2023,F,Eimear,3,0.0001342822613132805
2023,F,Jacqueline,3,0.0001342822613132805
2023,F,Lyrah,3,0.0001342822613132805
2023,F,Opal,3,0.0001342822613132805
2023,F,Amari,3,0.0001342822613132805
2023,F,Hadiya,3,0.0001342822613132805
2023,F,Izzah,3,0.0001342822613132805
2023,F,Kendra,3,0.0001342822613132805
2023,F,Luca,3,0.0001342822613132805
2023,F,Natasha,3,0.0001342822613132805
2023,F,Nour,3,0.0001342822613132805
2023,F,Evana,3,0.0001342822613132805
2023,F,Isla-rose,3,0.0001342822613132805
2023,F,Ailah,3,0.0001342822613132805
2023,F,Ayaat,3,0.0001342822613132805
2023,F,Charli,3,0.0001342822613132805
2023,F,Briar,3,0.0001342822613132805
2023,F,Dalia,3,0.0001342822613132805
2023,F,Hayleigh,3,0.0001342822613132805
2023,F,Liya,3,0.0001342822613132805
2023,F,Rumi,3,0.0001342822613132805
2023,F,Veronica,3,0.0001342822613132805
2023,F,Betty,3,0.0001342822613132805
2023,F,Ceitidh,3,0.0001342822613132805
2023,F,Emi,3,0.0001342822613132805
2023,F,Kendall,3,0.0001342822613132805
2023,F,Liara,3,0.0001342822613132805
2023,F,Persephone,3,0.0001342822613132805
2023,F,Radhya,3,0.0001342822613132805
2023,F,Sofie,3,0.0001342822613132805
2023,F,Araya,3,0.0001342822613132805
2023,F,Leya,3,0.0001342822613132805
2023,F,Nova-leigh,3,0.0001342822613132805
2023,F,Anais,3,0.0001342822613132805
2023,F,Doris,3,0.0001342822613132805
2023,F,Ida,3,0.0001342822613132805
2023,F,Maira,3,0.0001342822613132805
2023,F,Sofia-rose,3,0.0001342822613132805
2023,F,An,3,0.0001342822613132805
2023,F,Elliott,3,0.0001342822613132805
2023,F,Kira,3,0.0001342822613132805
2023,F,Lennox,3,0.0001342822613132805
2023,F,Lillie-mae,3,0.0001342822613132805
2023,F,Adaline,3,0.0001342822613132805
